2917,231,872000000,-1.2580239457845297e-12, 0.05999999999999979, -0.7853999999999999, -0.8999999999999999, -0.8999999999999999, -0.9000000000000002, -0.8999999999999998,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2918,231,922000000,1.2585488207150775e-12, 0.05999999999999986, -0.7854, -0.8999999999999999, -0.9000000000000002, -0.9000000000000001, -0.8999999999999999,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2919,231,972000000,-1.2577616895537728e-12, 0.060000000000000074, -0.7853999999999999, -0.8999999999999999, -0.9000000000000001, -0.9000000000000001, -0.9,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2920,232, 22000000,1.2576606422953773e-12, 0.05999999999999988, -0.7854000000000003, -0.8999999999999998, -0.9, -0.9000000000000002, -0.8999999999999999,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2921,232, 72000000,-1.2586874587411329e-12, 0.06000000000000027, -0.7853999999999998, -0.9, -0.9000000000000002, -0.9, -0.9,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2922,232,122000000,1.2585488207150775e-12, 0.06000000000000032, -0.7854000000000003, -0.8999999999999999, -0.9, -0.9, -0.8999999999999999,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2923,232,172000000,-1.2586340298471824e-12, 0.0599999999999999, -0.7854000000000002, -0.9, -0.8999999999999999, -0.9, -0.8999999999999998,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2924,232,222000000,1.2585488207150775e-12, 0.05999999999999993, -0.7853999999999999, -0.8999999999999999, -0.9000000000000001, -0.9000000000000002, -0.8999999999999999,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2925,232,272000000,-1.2588737388782834e-12, 0.05999999999999987, -0.7854000000000002, -0.8999999999999998, -0.9, -0.8999999999999999, -0.9,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2926,232,322000000,1.2576606422953773e-12, 0.059999999999999845, -0.7854, -0.8999999999999999, -0.9, -0.9, -0.8999999999999999,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
